Domain,Phylum,Class,Order,Family,Genus,Species
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus Captivus,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Hydrogenophaga, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27, uncultured bacterium, uncultured bacterium
Bacteria, Omnitrophicaeota, Omnitrophia, Omnitrophales, Omnitrophaceae, Candidatus Omnitrophus, uncultured bacterium
Bacteria, Cyanobacteria, Melainabacteria, Obscuribacterales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, CCD24, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Firmicutes, Clostridia, Clostridiales, Ruminococcaceae, uncultured,NA
Bacteria, Planctomycetes, Planctomycetacia, Isosphaerales, Isosphaeraceae, Singulisphaera,NA
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, uncultured, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, uncultured,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Yanofskybacteria, Candidatus Yanofskybacteria bacterium GW2011_GWF2_43_596, Candidatus Yanofskybacteria bacterium GW2011_GWF2_43_596, Candidatus Yanofskybacteria bacterium GW2011_GWF2_43_596
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Patescibacteria, Microgenomatia, Candidatus Woesebacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Elusimicrobia, Lineage IIa, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, 27F-1492R, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Ignavibacteria, OPB56,NA,NA,NA
Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, uncultured, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured bacterium
Bacteria, Latescibacteria, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Actinobacteria, Thermoleophilia, Solirubrobacterales, 67-14,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, metagenome, metagenome
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, NS11-12 marine group, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, MND1,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, metagenome, metagenome
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Elusimicrobia, Elusimicrobia, FCPU453, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Micavibrionales, Micavibrionaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Patescibacteria, Gracilibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 25, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured delta proteobacterium, uncultured delta proteobacterium
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Hymenobacteraceae, Adhaeribacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured, uncultured bacterium
Bacteria, Rokubacteria, NC10, Rokubacteriales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24,NA,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia, metagenome
Bacteria, Proteobacteria, Deltaproteobacteria, MBNT15, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Coxiellales, Coxiellaceae, Coxiella, uncultured Coxiella sp.
Bacteria, Actinobacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, uncultured, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 5, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae, uncultured,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, RCP2-54, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, MBNT15,NA,NA,NA
Bacteria, Patescibacteria, ABY1, Candidatus Komeilibacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, AKAU3564 sediment group, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, Polycyclovorans,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Patescibacteria, Gracilibacteria, Candidatus Peribacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chloroflexi, Anaerolineae, SBR1031, A4b, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Actinobacteria, Acidimicrobiia, IMCC26256, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, Elsteraceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Zambryskibacteria, Parcubacteria group bacterium GW2011_GWA2_40_14, Parcubacteria group bacterium GW2011_GWA2_40_14, Parcubacteria group bacterium GW2011_GWA2_40_14
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Acidibacter,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, uncultured, uncultured alpha proteobacterium, uncultured alpha proteobacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia,NA
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
Bacteria, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Archangiaceae, Anaeromyxobacter, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pir4 lineage,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Patescibacteria, Parcubacteria, Candidatus Yanofskybacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Patescibacteria, Gracilibacteria, Candidatus Abawacabacteria, Candidatus Abawacabacteria bacterium RBG_16_42_10, Candidatus Abawacabacteria bacterium RBG_16_42_10, Candidatus Abawacabacteria bacterium RBG_16_42_10
Bacteria, Dependentiae, Babeliae, Babeliales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia, uncultured bacterium
Bacteria, Armatimonadetes, Fimbriimonadia, Fimbriimonadales, Fimbriimonadaceae,NA,NA
Bacteria, Patescibacteria, Microgenomatia, Candidatus Pacebacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Phycisphaerae, CCM11a, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, MND1, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, uncultured,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Pseudorhodobacter,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, env.OPS 17, metagenome, metagenome
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Dependentiae, Babeliae, Babeliales, Babeliaceae,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae, uncultured,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales Incertae Sedis, Bauldia, Ambiguous_taxa
Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Blfdi19, uncultured bacterium, uncultured bacterium
Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, Oligoflexaceae, uncultured, uncultured marine bacterium
Bacteria, WPS-2,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Hyphomonadaceae, SWB02,NA
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Paludibaculum, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, uncultured, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, Candidatus Alysiosphaera, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, RCP2-54, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, uncultured,NA,NA
Bacteria, Elusimicrobia, Lineage IIc, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Ambiguous_taxa,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Ovatusbacter, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, uncultured, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Sva0485,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, uncultured Pedobacter sp.
Bacteria, Planctomycetes, BD7-11, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Latescibacteria, Latescibacteria, Latescibacterales, Latescibacteraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Ambiguous_taxa, Ambiguous_taxa, uncultured bacterium
Bacteria, Elusimicrobia, Lineage IIa,NA,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, metagenome
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
Bacteria, Omnitrophicaeota, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, NB1-j, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Polyangiaceae,NA,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6, uncultured bacterium, uncultured bacterium
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Brevibacillus,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, mle1-27,NA,NA
Bacteria, Omnitrophicaeota, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Dokdonella,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter, Ambiguous_taxa
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), DS-100, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Sulfuricellaceae, Sulfuriferula, Ambiguous_taxa
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Patescibacteria, ABY1, Candidatus Magasanikbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,NA,NA
Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae 1, Clostridium sensu stricto 9, Ambiguous_taxa
Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Pyrinomonadales, Pyrinomonadaceae, RB41, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, MBNT15,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Acidobacteria, Acidobacteriia, Acidobacteriales, uncultured, Ambiguous_taxa, Ambiguous_taxa
Bacteria, Chloroflexi, JG30-KF-CM66,NA,NA,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales,NA,NA,NA
Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
Bacteria, Chloroflexi, TK10, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella,NA
Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6,NA,NA
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales,Bacteriap25, Ambiguous_taxa, Ambiguous_taxa
Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
Bacteria, Actinobacteria, Actinobacteria, Frankiales,NA,NA,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, uncultured,NA,NA
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Patescibacteria, ABY1, Candidatus Magasanikbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, Ellin6067, Ambiguous_taxa
Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured archaeon, uncultured archaeon, uncultured archaeon, uncultured archaeon
Bacteria, Proteobacteria, Alphaproteobacteria,NA,NA,NA,NA
Bacteria, Actinobacteria, Actinobacteria, Kineosporiales, Kineosporiaceae, Kineosporia,NA
Bacteria, Patescibacteria, Berkelbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Sandaracinaceae, uncultured, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, Ilumatobacteraceae, CL500-29 marine group, uncultured bacterium
Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Fimbriiglobus, uncultured bacterium
Bacteria, Cyanobacteria, Oxyphotobacteria, Leptolyngbyales, Leptolyngbyaceae, Pantanalinema CENA516,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, mle1-7, uncultured bacterium
Bacteria, Acidobacteria, Subgroup 6, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae,NA,NA
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Armatimonadetes, Armatimonadia, Armatimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
Unassigned,NA,NA,NA,NA,NA,NA
Bacteria, Verrucomicrobia, Verrucomicrobiae, Opitutales, Opitutaceae, Opitutus, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,NA
Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, uncultured,NA
Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured proteobacterium
Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured,NA
Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, Dinghuibacter, Ambiguous_taxa
Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Ambiguous_taxa
Bacteria, Acidobacteria, Subgroup 17, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
