OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species
OTU_dn_3774,Bacteria, Patescibacteria, Parcubacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_13727,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_6901,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_11745,Unassigned,NA,NA,NA,NA,NA,NA
HQ403229.1.1486,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured, uncultured bacterium
OTU_dn_12220,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, bacteriap25, uncultured deep-sea bacterium, uncultured deep-sea bacterium
HM444984.1.1318,Bacteria, Cyanobacteria, Melainabacteria, Obscuribacterales, uncultured bacterium, uncultured bacterium, uncultured bacterium
EU134593.1.1272,Bacteria, Planctomycetes, Phycisphaerae, mle1-8, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_13723,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Chitinophagaceae, uncultured,NA
OTU_dn_12847,Bacteria, Planctomycetes, Pla4 lineage, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_11673,Bacteria, Actinobacteria, Acidimicrobiia, IMCC26256, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_5669,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, OM27 clade, uncultured bacterium
OTU_dn_2094,Bacteria, Proteobacteria, Alphaproteobacteria, Acetobacterales, Acetobacteraceae, Roseomonas, uncultured bacterium
KP686931.1.1483,Bacteria, Patescibacteria, Parcubacteria, Candidatus Nomurabacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
FJ375498.1.1402,Bacteria, Proteobacteria, Alphaproteobacteria, Parvibaculales, Parvibaculaceae, Parvibaculum, uncultured bacterium
EU135230.1.1317,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pirellula, uncultured bacterium
OTU_dn_13457,Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, cvE6, uncultured bacterium, uncultured bacterium
OTU_dn_4379,Bacteria, Patescibacteria, Parcubacteria, Candidatus Nomurabacteria, uncultured soil bacterium, uncultured soil bacterium, uncultured soil bacterium
OTU_dn_3256,Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
OTU_dn_9981,Bacteria, Kiritimatiellaeota, Kiritimatiellae, WCHB1-41,NA,NA,NA
OTU_dn_12384,Bacteria, Patescibacteria, Parcubacteria, Candidatus Azambacteria,NA,NA,NA
JQ426583.1.1494,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella, uncultured bacterium
OTU_dn_10287,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured,NA
AJ973276.1.1528,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_10289,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium, uncultured Acidobacteria bacterium
HQ166707.1.1495,Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9,NA,NA,NA
OTU_dn_6165,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Solitalea,NA
OTU_dn_158,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales,NA,NA,NA
OTU_dn_1892,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
OTU_dn_7008,Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_4260,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_9180,Bacteria, Acidobacteria, Subgroup 17, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_8181,Unassigned,NA,NA,NA,NA,NA,NA
AB930750.1.1457,Bacteria, Dependentiae, Babeliae, Babeliales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_5727,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_9190,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Ambiguous_taxa
FJ478962.1.1512,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_7304,Bacteria, Armatimonadetes, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_2025,Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Candidatus Protochlamydia,NA
OTU_dn_13058,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), Blastocatellales, Blastocatellaceae, Blastocatella, Ambiguous_taxa
AY250886.1.1323,Bacteria, Chloroflexi, Chloroflexia, Thermomicrobiales, JG30-KF-CM45, uncultured bacterium, uncultured bacterium
OTU_dn_3495,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, Oligoflexaceae, uncultured,NA
OTU_dn_2826,Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, metagenome, metagenome, metagenome
OTU_dn_13679,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_5782,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
OTU_dn_3081,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_5589,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_4209,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_11634,Bacteria, Planctomycetes, Phycisphaerae, mle1-8, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_9789,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
OTU_dn_2634,Bacteria, Proteobacteria, Gammaproteobacteria, Steroidobacterales, Steroidobacteraceae,NA,NA
HM186178.1.1349,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Rubinisphaeraceae, SH-PL14, Ambiguous_taxa
OTU_dn_5060,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_10422,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured,NA
OTU_dn_1012,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_4465,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_11628,Bacteria, Patescibacteria, Parcubacteria, Candidatus Kaiserbacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
JQ279006.1.1512,Bacteria, Acidobacteria, Subgroup 17, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
KX832991.1.1445,Bacteria, Bacteroidetes, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium, Ambiguous_taxa
OTU_dn_13658,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
OTU_dn_9218,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales,NA,NA,NA
OTU_dn_7719,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, P3OB-42, uncultured bacterium, uncultured bacterium
OTU_dn_1605,Archaea, Nanoarchaeaeota, Woesearchaeia, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote, uncultured euryarchaeote
OTU_dn_11417,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20,NA,NA
OTU_dn_3359,Bacteria, Proteobacteria, Gammaproteobacteria, uncultured,NA,NA,NA
OTU_dn_9763,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,NA
HE974819.1.1492,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, uncultured,NA
OTU_dn_6163,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_8004,Bacteria, Omnitrophicaeota, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_12360,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_5397,Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria Incertae Sedis, Unknown Family, Candidatus Ovatusbacter, uncultured bacterium
OTU_dn_11633,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Burkholderiaceae, Lautropia, uncultured bacterium
OTU_dn_12307,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, Oligoflexaceae, Oligoflexus, uncultured bacterium
OTU_dn_9365,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
EU135116.1.1313,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group, uncultured bacterium, uncultured bacterium
OTU_dn_4150,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_5407,Bacteria, Proteobacteria, Deltaproteobacteria, SAR324 clade(Marine group B), uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_7712,Bacteria, Proteobacteria, Gammaproteobacteria,NA,NA,NA,NA
OTU_dn_3147,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_4389,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, Oligoflexaceae, uncultured,NA
OTU_dn_9370,Bacteria, Acidobacteria, Subgroup 6,NA,NA,NA,NA
OTU_dn_12514,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Gemmata, Ambiguous_taxa
KF934131.155.1645,Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae, Scytonema UTEX 2349, Ambiguous_taxa
OTU_dn_181,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured, uncultured bacterium
AB930682.1.1480,Bacteria, Verrucomicrobia, Verrucomicrobiae, S-BQ2-57 soil group, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_3693,Bacteria, Actinobacteria, Nitriliruptoria, Euzebyales, Euzebyaceae, uncultured, uncultured bacterium
OTU_dn_12935,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
KT182555.1.1484,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Ambiguous_taxa
OTU_dn_12217,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pir4 lineage, metagenome
OTU_dn_6022,Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Candidatus Protochlamydia,NA
OTU_dn_9450,Bacteria, Patescibacteria, Microgenomatia, Candidatus Woesebacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
EU282432.1.1450,Bacteria, Cyanobacteria, Oxyphotobacteria, Nostocales, Nostocaceae, Nostoc PCC-73102,NA
FN811226.1.1488,Bacteria, Actinobacteria, Acidimicrobiia, Actinomarinales, uncultured,NA,NA
OTU_dn_2757,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_10610,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,NA
OTU_dn_13682,Bacteria, Acidobacteria, Subgroup 17,NA,NA,NA,NA
KF712822.1.1482,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), PAUC26f, Ambiguous_taxa
KJ410555.1.1413,Bacteria, Acidobacteria, Subgroup 25,NA,NA,NA,NA
JX223184.1.1515,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_12359,Bacteria, Acidobacteria, Subgroup 25, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_9169,Bacteria, FBP, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JX105701.1.1443,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, metagenome, metagenome
JF185864.1.1382,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter, uncultured bacterium
DQ289920.1.1388,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Blastopirellula, uncultured bacterium
EU135381.1.1332,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_8271,Bacteria, Patescibacteria, Parcubacteria, Candidatus Yanofskybacteria, uncultured bacterium, uncultured bacterium, uncultured bacterium
EF019897.1.1377,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
FPLS01024403.15.1528,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, FukuN18 freshwater group,NA
GQ339133.1.1521,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, uncultured bacterium, uncultured bacterium
OTU_dn_12216,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured bacterium
OTU_dn_7893,Bacteria, Verrucomicrobia, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Candidatus Udaeobacter, uncultured Verrucomicrobia bacterium
OTU_dn_13681,Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus,NA
OTU_dn_12385,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_9185,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium,NA
OTU_dn_6577,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium,NA
OTU_dn_9833,Bacteria, Bacteroidetes, Bacteroidia, Sphingobacteriales, AKYH767, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_11717,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_4944,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
KP763256.1.1483,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, mle1-7,NA
OTU_dn_5946,Bacteria, Actinobacteria, Acidimicrobiia, Microtrichales, uncultured, Ambiguous_taxa, Ambiguous_taxa
EU132934.1.1372,Bacteria, Actinobacteria, Thermoleophilia, Gaiellales, uncultured, uncultured bacterium, uncultured bacterium
OTU_dn_9343,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, SM1A02, uncultured bacterium
OTU_dn_5784,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_6180,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, uncultured bacterium, uncultured bacterium
OTU_dn_13650,Unassigned,NA,NA,NA,NA,NA,NA
HM129050.1.1486,Bacteria, Verrucomicrobia, Verrucomicrobiae, Verrucomicrobiales, Verrucomicrobiaceae, uncultured, Ambiguous_taxa
OTU_dn_6241,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_10878,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, uncultured bacterium, uncultured bacterium, uncultured bacterium
EU132446.1.1422,Bacteria, Acidobacteria, Blastocatellia (Subgroup 4), 11-24, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_13061,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured,NA
OTU_dn_1503,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_12224,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_2175,Bacteria, Cyanobacteria, Melainabacteria, Caenarcaniphilales, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_3351,Bacteria, Proteobacteria, Deltaproteobacteria, PB19, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_3183,Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Simkaniaceae, uncultured,NA
JQ923548.1.1479,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
OTU_dn_3767,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, Haliangiaceae, Haliangium, uncultured bacterium
OTU_dn_6179,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, uncultured, uncultured bacterium
OTU_dn_12902,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, uncultured,NA
OTU_dn_12923,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured planctomycete
OTU_dn_9193,Unassigned,NA,NA,NA,NA,NA,NA
AB630637.1.1472,Bacteria, Acidobacteria, Subgroup 17,NA,NA,NA,NA
OTU_dn_9592,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_5800,Bacteria, Kiritimatiellaeota, Kiritimatiellae, WCHB1-41,NA,NA,NA
JF198830.1.1305,Bacteria, Chloroflexi, Ktedonobacteria, Ktedonobacterales, Ktedonobacteraceae, uncultured,NA
GU731274.1.1338,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, Devosia, Ambiguous_taxa
JQ769585.1.1442,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_2184,Bacteria, Planctomycetes, OM190,NA,NA,NA,NA
KJ750934.1.1433,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_8574,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_12225,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, Fimbriiglobus,NA
EU037312.1.1470,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, MND1, uncultured bacterium
LN568846.1.1403,Bacteria, Verrucomicrobia, Verrucomicrobiae, Pedosphaerales, Pedosphaeraceae, Ambiguous_taxa, Ambiguous_taxa
HM127278.1.1437,Bacteria, Bacteroidetes, Bacteroidia, Chitinophagales, Saprospiraceae, uncultured,NA
HQ121125.1.1503,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, uncultured, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_4153,Bacteria, Elusimicrobia, Lineage IIb, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ190472.1.1494,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Cyclobacteriaceae, Algoriphagus, Ambiguous_taxa
OTU_dn_4676,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales, WD2101 soil group,NA,NA
OTU_dn_929,Bacteria, Chloroflexi, Anaerolineae, Anaerolineales, Anaerolineaceae, Anaerolinea, uncultured bacterium
FPLS01062225.9.1535,Bacteria, Chlamydiae, Chlamydiae, Chlamydiales, Parachlamydiaceae, Neochlamydia,NA
JN869106.1.1491,Bacteria, Bacteroidetes, Ignavibacteria, OPB56, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_9234,Unassigned,NA,NA,NA,NA,NA,NA
FJ478992.1.1517,Bacteria, Gemmatimonadetes, S0134 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
JN868915.1.1530,Bacteria, Proteobacteria, Gammaproteobacteria, CCM19a, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_12373,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Pirellula, Ambiguous_taxa
OTU_dn_12126,Bacteria, Chloroflexi, Anaerolineae, RBG-13-54-9, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_11642,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_5943,Bacteria, Patescibacteria, Microgenomatia, Candidatus Amesbacteria,NA,NA,NA
OTU_dn_12290,Bacteria, Proteobacteria, Gammaproteobacteria, Salinisphaerales, Solimonadaceae, uncultured, uncultured bacterium
OTU_dn_9896,Bacteria, Planctomycetes, Phycisphaerae, Phycisphaerales, Phycisphaeraceae, CL500-3, uncultured bacterium
FJ444658.1.1512,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, Ambiguous_taxa
JQ408047.1.1348,Bacteria, Actinobacteria, Acidimicrobiia, Actinomarinales, uncultured, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_6178,Unassigned,NA,NA,NA,NA,NA,NA
FJ478837.1.1515,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
JX489998.1.1500,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_8291,Bacteria, Acidobacteria, Subgroup 22, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_9136,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,NA
OTU_dn_9315,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, uncultured bacterium
HQ450141.1.1482,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, SC-I-84, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_1561,Bacteria, Verrucomicrobia, Verrucomicrobiae, uncultured, metagenome, metagenome, metagenome
KF040431.1.1549,Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus,NA
OTU_dn_3235,Bacteria, Proteobacteria, Alphaproteobacteria, uncultured, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ121192.1.1530,Bacteria, Gemmatimonadetes, S0134 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
DQ298323.1.1408,Bacteria, Acidobacteria, Thermoanaerobaculia, Thermoanaerobaculales, Thermoanaerobaculaceae, Subgroup 10, uncultured bacterium
OTU_dn_11126,Bacteria, Proteobacteria, Deltaproteobacteria, Oligoflexales, 0319-6G20, uncultured bacterium, uncultured bacterium
OTU_dn_9231,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, SM2D12, uncultured bacterium, uncultured bacterium
JQ738772.1.1479,Bacteria, Acidobacteria, Acidobacteriia, Solibacterales, Solibacteraceae (Subgroup 3), Bryobacter, uncultured bacterium
EU979015.1.1493,Bacteria, Planctomycetes, Planctomycetacia, Planctomycetales, Rubinisphaeraceae, uncultured, uncultured planctomycete
LN563783.1.1390,Bacteria, Gemmatimonadetes, BD2-11 terrestrial group, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_6140,Bacteria, Planctomycetes, OM190, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_1993,Bacteria, Planctomycetes, Phycisphaerae, Tepidisphaerales,NA,NA,NA
OTU_dn_1997,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodopirillaceae, Defluviicoccus, Ambiguous_taxa
EF018381.1.1403,Bacteria, Latescibacteria, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_3535,Bacteria, Planctomycetes, vadinHA49, uncultured bacterium, uncultured bacterium, uncultured bacterium, uncultured bacterium
HQ190329.1.1469,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_11047,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, uncultured, uncultured bacterium
HQ119896.1.1493,Bacteria, Bacteroidetes, Bacteroidia, Cytophagales, Microscillaceae, uncultured, Ambiguous_taxa
OTU_dn_8599,Bacteria, Proteobacteria, Gammaproteobacteria, Diplorickettsiales, Diplorickettsiaceae, Aquicella,NA
JN409150.1.1421,Bacteria, Chloroflexi, Anaerolineae, SBR1031, uncultured bacterium, uncultured bacterium, uncultured bacterium
OTU_dn_9350,Bacteria, Proteobacteria, Deltaproteobacteria, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, uncultured bacterium
OTU_dn_275,Bacteria, Gemmatimonadetes, Gemmatimonadetes, Gemmatimonadales, Gemmatimonadaceae, uncultured, uncultured bacterium
OTU_dn_8372,Bacteria, Proteobacteria, Alphaproteobacteria, Paracaedibacterales, Paracaedibacteraceae, Candidatus Paracaedibacter,NA
OTU_dn_10965,Unassigned,NA,NA,NA,NA,NA,NA
FQ659754.1.1357,Bacteria, Proteobacteria, Gammaproteobacteria, CCM19a,NA,NA,NA
OTU_dn_11037,Bacteria, Proteobacteria, Gammaproteobacteria, CCM19a,NA,NA,NA
OTU_dn_12539,Bacteria, Proteobacteria, Gammaproteobacteria, Betaproteobacteriales, Nitrosomonadaceae, MND1,NA
OTU_dn_5726,Unassigned,NA,NA,NA,NA,NA,NA
OTU_dn_1629,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, Ambiguous_taxa, Ambiguous_taxa
OTU_dn_3776,Bacteria, Proteobacteria, Deltaproteobacteria, Myxococcales, BIrii41, uncultured bacterium, uncultured bacterium
AY921985.1.1406,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
EF125410.1.1462,Bacteria, Proteobacteria, Alphaproteobacteria, Tistrellales, Geminicoccaceae, uncultured, uncultured bacterium
OTU_dn_9843,Bacteria, Firmicutes, Bacilli, Bacillales, Thermoactinomycetaceae, Geothermomicrobium,NA
OTU_dn_3804,Bacteria, Dependentiae, Babeliae, Babeliales, Vermiphilaceae,NA,NA
JF449951.1.1526,Bacteria, Acidobacteria, Subgroup 6, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa, Ambiguous_taxa
AY922077.1.1344,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, uncultured,NA
OTU_dn_12363,Bacteria, Proteobacteria, Alphaproteobacteria, Elsterales, Elsteraceae, uncultured,NA
OTU_dn_4457,Bacteria, Planctomycetes, Planctomycetacia, Pirellulales, Pirellulaceae, Blastopirellula, uncultured bacterium
OTU_dn_1083,Bacteria, Planctomycetes, Planctomycetacia, Gemmatales, Gemmataceae, uncultured, uncultured bacterium
